lg_nw,r_nw,t_ox,N_sd,eps_ox
16,5,1,2.0e+20,3.9
vgs,vds,ids
0.0,0.0,1.987072555810655e-08
0.0,0.05,2.4697216478565117e-08
0.0,0.1,2.8666996899016683e-08
0.0,0.15,3.182173780193963e-08
0.0,0.2,3.466816711791477e-08
0.0,0.25,3.755324159029334e-08
0.0,0.3,4.066105542299572e-08
0.0,0.35,4.40948575537146e-08
0.0,0.4,4.792618921227896e-08
0.0,0.45,5.221740599485566e-08
0.0,0.5,5.7031461501192036e-08
0.0,0.55,6.24363417362183e-08
0.0,0.6,6.8507366412461e-08
0.0,0.65,7.532867834186012e-08
0.0,0.7,8.299445682986519e-08
0.05,0.0,8.164224342440249e-08
0.05,0.05,1.0810729216379049e-07
0.05,0.1,1.2818773923753886e-07
0.05,0.15,1.4223561215955374e-07
0.05,0.2,1.5339811464301638e-07
0.05,0.25,1.6376688185980587e-07
0.05,0.3,1.7435950325906077e-07
0.05,0.35,1.8565037014258623e-07
0.05,0.4,1.9788587806572768e-07
0.05,0.45,2.1122564275448024e-07
0.05,0.5,2.2580093622300718e-07
0.05,0.55,2.417385265327767e-07
0.05,0.6,2.5917067941821133e-07
0.05,0.65,2.782397434953906e-07
0.05,0.7,2.991006802009842e-07
0.1,0.0,2.8305577791496576e-07
0.1,0.05,3.9951324228636947e-07
0.1,0.1,4.827578220174567e-07
0.1,0.15,5.330599239837322e-07
0.1,0.2,5.661569118119795e-07
0.1,0.25,5.925699817307204e-07
0.1,0.3,6.172194381674922e-07
0.1,0.35,6.421842964831572e-07
0.1,0.4,6.683466190888652e-07
0.1,0.45,6.961182354392968e-07
0.1,0.5,7.257348049650991e-07
0.1,0.55,7.57371645185861e-07
0.1,0.6,7.911893553470685e-07
0.1,0.65,8.273522835455215e-07
0.1,0.7,8.660366460509627e-07
0.15,0.0,7.173826262958095e-07
0.15,0.05,1.071765678400399e-06
0.15,0.1,1.321523139350423e-06
0.15,0.15,1.4560462319160852e-06
0.15,0.2,1.5277675099300902e-06
0.15,0.25,1.5732870883993542e-06
0.15,0.3,1.609618831109302e-06
0.15,0.35,1.6437321699040539e-06
0.15,0.4,1.6783873713477489e-06
0.15,0.45,1.7147004641539195e-06
0.15,0.5,1.7531667660922876e-06
0.15,0.55,1.79405641027161e-06
0.15,0.6,1.837565949805684e-06
0.15,0.65,1.8838768774780833e-06
0.15,0.7,1.9331789568851637e-06
0.2,0.0,1.3453005946507556e-06
0.2,0.05,2.1164540784138116e-06
0.2,0.1,2.671861435314853e-06
0.2,0.15,2.9544862450636675e-06
0.2,0.2,3.0832863432528883e-06
0.2,0.25,3.146579204474887e-06
