lg_nw,r_nw,t_ox,N_sd,eps_ox
18,4,1,5.0e+19,7.5
vgs,vds,ids
0.0,0.0,8.37381817303915e-09
0.0,0.05,9.871928239157514e-09
0.0,0.1,1.1064377848530156e-08
0.0,0.15,1.1696266022967636e-08
0.0,0.2,1.199460250514764e-08
0.0,0.25,1.2153767506125275e-08
0.0,0.3,1.2266793181817235e-08
0.0,0.35,1.2370885390158913e-08
0.0,0.4,1.2479840803370404e-08
0.0,0.45,1.2598524102770603e-08
0.0,0.5,1.2728564429513198e-08
0.0,0.55,1.2870501069729482e-08
0.0,0.6,1.3024577010853395e-08
0.0,0.65,1.3191028593260734e-08
0.0,0.7,1.3370189432549937e-08
0.05,0.0,4.485302411055295e-08
0.05,0.05,5.756754313904752e-08
0.05,0.1,6.739997903641707e-08
0.05,0.15,7.260552463089976e-08
0.05,0.2,7.501412675448035e-08
0.05,0.25,7.621898129472568e-08
0.05,0.3,7.69919151708458e-08
0.05,0.35,7.764376720485199e-08
0.05,0.4,7.829013838119059e-08
0.05,0.45,7.897146209260756e-08
0.05,0.5,7.97005458966018e-08
0.05,0.55,8.048055779122445e-08
0.05,0.6,8.131170103780401e-08
0.05,0.65,8.219365430177586e-08
0.05,0.7,8.312644169770554e-08
0.1,0.0,1.9614834747127701e-07
0.1,0.05,2.767264212030721e-07
0.1,0.1,3.396955691514049e-07
0.1,0.15,3.7281862863708966e-07
0.1,0.2,3.8733261379647447e-07
0.1,0.25,3.9364059832634186e-07
0.1,0.3,3.9687282692468465e-07
0.1,0.35,3.991131208274395e-07
0.1,0.4,4.011415898749832e-07
0.1,0.45,4.0323293382363275e-07
0.1,0.5,4.054742695914332e-07
0.1,0.55,4.078857249164337e-07
0.1,0.6,4.1046528756344054e-07
0.1,0.65,4.132052359656873e-07
0.1,0.7,4.1609800893340564e-07
0.15,0.0,5.577175988583486e-07
0.15,0.05,8.600304679440556e-07
0.15,0.1,1.1141538084784618e-06
0.15,0.15,1.2505162068951153e-06
0.15,0.2,1.3079475437880098e-06
0.15,0.25,1.3295085574672487e-06
0.15,0.3,1.337266733352491e-06
0.15,0.35,1.3403196061469493e-06
0.15,0.4,1.3421081165491292e-06
0.15,0.45,1.3438619143904465e-06
0.15,0.5,1.3459836136497379e-06
0.15,0.55,1.3485759579988712e-06
0.15,0.6,1.3516383343229265e-06
0.15,0.65,1.3551390114251069e-06
0.15,0.7,1.3590411488295205e-06
0.2,0.0,1.059947060575296e-06
0.2,0.05,1.7595927668060773e-06
0.2,0.1,2.404691314908068e-06
0.2,0.15,2.7649716827014633e-06
0.2,0.2,2.9169112020230073e-06
0.2,0.25,2.971129930481811e-06
0.2,0.3,2.9869831915147704e-06
0.2,0.35,2.9893547964340244e-06
0.2,0.4,2.987756172451007e-06
0.2,0.45,2.985634407563441e-06
0.2,0.5,2.9841535711954376e-06
0.2,0.55,2.9836415655263234e-06
0.2,0.6,2.984131151792179e-06
0.2,0.65,2.985559636279871e-06
0.2,0.7,2.987841362041564e-06
0.25,0.0,1.5573338722670815e-06
0.25,0.05,2.7560559438876115e-06
0.25,0.1,3.958245485167453e-06
0.25,0.15,4.659150794127219e-06
0.25,0.2,4.962057833341847e-06
0.25,0.25,5.0729217563758055e-06
0.25,0.3,5.107011406631813e-06
0.25,0.35,5.11340276412246e-06
0.25,0.4,5.111041787480926e-06
0.25,0.45,5.106883439559854e-06
0.25,0.5,5.1033403452839755e-06
0.25,0.55,5.101147992432396e-06
0.25,0.6,5.100440257431365e-06
0.25,0.65,5.101148140428637e-06
0.25,0.7,5.103145615129824e-06
0.3,0.0,1.981305475950705e-06
0.3,0.05,3.7152857837868703e-06
0.3,0.1,5.586057989667186e-06
0.3,0.15,6.72175791878309e-06
0.3,0.2,7.227812943012831e-06
0.3,0.25,7.4223081546894575e-06
0.3,0.3,7.4901866734853e-06
0.3,0.35,7.511286418618423e-06
0.3,0.4,7.5167093025117574e-06
0.3,0.45,7.51800238309055e-06
0.3,0.5,7.51926205584038e-06
0.3,0.55,7.521814843716881e-06
0.3,0.6,7.52598151134232e-06
0.3,0.65,7.531733923875235e-06
0.3,0.7,7.538936876184797e-06
0.35,0.0,2.320563982850257e-06
0.35,0.05,4.582264997597673e-06
0.35,0.1,7.191470097714507e-06
0.35,0.15,8.838337408824402e-06
0.35,0.2,9.594924417208129e-06
0.35,0.25,9.900121165781096e-06
0.35,0.3,1.0019078103416059e-05
0.35,0.35,1.0067807360703119e-05
0.35,0.4,1.0091879962712628e-05
0.35,0.45,1.0108377503844313e-05
0.35,0.5,1.0123468560717688e-05
0.35,0.55,1.0139241240939572e-05
0.35,0.6,1.0156288144652789e-05
0.35,0.65,1.0174672593956338e-05
0.35,0.7,1.0194286244712972e-05
0.4,0.0,2.577356546577134e-06
0.4,0.05,5.3219912637131e-06
0.4,0.1,8.70424004450853e-06
0.4,0.15,1.0926324399899213e-05
0.4,0.2,1.197792720792036e-05
0.4,0.25,1.2420303044382794e-05
0.4,0.3,1.2607592517244682e-05
0.4,0.35,1.2697009053461174e-05
0.4,0.4,1.2750806733463176e-05
0.4,0.45,1.279251004150467e-05
0.4,0.5,1.2830732075788083e-05
0.4,0.55,1.2868483218770818e-05
0.4,0.6,1.290670570637755e-05
0.4,0.65,1.2945599281326509e-05
0.4,0.7,1.2985113916002313e-05
0.45,0.0,2.75506517738258e-06
0.45,0.05,5.905233635441562e-06
0.45,0.1,1.0061696035812891e-05
0.45,0.15,1.2913739457571047e-05
0.45,0.2,1.4303917292107222e-05
0.45,0.25,1.490983271125135e-05
0.45,0.3,1.5182350994240176e-05
0.45,0.35,1.532501731417811e-05
0.45,0.4,1.5419103349700908e-05
0.45,0.45,1.549553643080637e-05
0.45,0.5,1.556576104838378e-05
0.45,0.55,1.5633870134655187e-05
0.45,0.6,1.5701227797316584e-05
0.45,0.65,1.5768208304339176e-05
0.45,0.7,1.5834844666071998e-05
0.5,0.0,2.858836391975649e-06
0.5,0.05,6.3128079549782246e-06
0.5,0.1,1.1212384986842314e-05
0.5,0.15,1.4740683538814757e-05
0.5,0.2,1.6513274854989384e-05
0.5,0.25,1.7309586387797473e-05
0.5,0.3,1.768403530804452e-05
0.5,0.35,1.7891969625325268e-05
0.5,0.4,1.803626043679227e-05
0.5,0.45,1.8156303905236433e-05
0.5,0.5,1.8266799132519612e-05
0.5,0.55,1.8373089987527926e-05
0.5,0.6,1.8477032407501656e-05
0.5,0.65,1.857920766760873e-05
0.5,0.7,1.8679750239593305e-05
0.55,0.0,2.8969352328113056e-06
0.55,0.05,6.539452803440836e-06
0.55,0.1,1.2120151573854771e-05
0.55,0.15,1.6361448471567857e-05
0.55,0.2,1.856074398768483e-05
0.55,0.25,1.957513604389739e-05
0.55,0.3,2.0068221955156682e-05
0.55,0.35,2.0353000304362783e-05
0.55,0.4,2.055681922745142e-05
0.55,0.45,2.0728741153368945e-05
0.55,0.5,2.0887190680728157e-05
0.55,0.55,2.1038944010925932e-05
0.55,0.6,2.1186418771475342e-05
0.55,0.65,2.1330431154241508e-05
0.55,0.7,2.1471229792888004e-05
0.6,0.0,2.8803679362728574e-06
0.6,0.05,6.593753943207193e-06
0.6,0.1,1.276467381230006e-05
0.6,0.15,1.77436200301151e-05
0.6,0.2,2.0413684254271525e-05
0.6,0.25,2.1674685304632486e-05
0.6,0.3,2.230322581780769e-05
0.6,0.35,2.2676078575711483e-05
0.6,0.4,2.29482393563172e-05
0.6,0.45,2.3179771785773656e-05
0.6,0.5,2.339334828379914e-05
0.6,0.55,2.3597373547941905e-05
0.6,0.6,2.3794897364677516e-05
0.6,0.65,2.3986994388493365e-05
0.6,0.7,2.4174034376884625e-05
0.65,0.0,2.821464644799012e-06
0.65,0.05,6.4953972593704626e-06
0.65,0.1,1.3139905922721312e-05
0.65,0.15,1.8865790713725687e-05
0.65,0.2,2.2049231227277023e-05
0.65,0.25,2.3586007785243845e-05
0.65,0.3,2.4366942951319827e-05
0.65,0.35,2.4838802778386594e-05
0.65,0.4,2.5187665407956374e-05
0.65,0.45,2.5486064949119406e-05
0.65,0.5,2.576149556709213e-05
0.65,0.55,2.602420151772183e-05
0.65,0.6,2.627793562497758e-05
0.65,0.65,2.6524049761968437e-05
0.65,0.7,2.676303548352859e-05
0.7,0.0,2.7323595859435377e-06
0.7,0.05,6.271381146622194e-06
0.7,0.1,1.3251934533357833e-05
0.7,0.15,1.9715276976083426e-05
0.7,0.2,2.345167481604776e-05
0.7,0.25,2.5293686088477477e-05
0.7,0.3,2.6244017234873994e-05
0.7,0.35,2.682551413456855e-05
