lg_nw,r_nw,t_ox,N_sd,eps_ox
14,3,1,2.0e+20,3.9
vgs,vds,ids
0.0,0.0,1.7320654810535774e-09
0.0,0.05,1.9490269714800695e-09
0.0,0.1,2.1426479979412546e-09
0.0,0.15,2.2911948814434443e-09
0.0,0.2,2.418000294749564e-09
0.0,0.25,2.54166054415017e-09
0.0,0.3,2.671742041376507e-09
0.0,0.35,2.813024633877403e-09
0.0,0.4,2.9683356068518807e-09
0.0,0.45,3.1398436029149775e-09
0.0,0.5,3.329599731341306e-09
0.0,0.55,3.5397671776987016e-09
0.0,0.6,3.772729486708404e-09
0.0,0.65,4.031153687380846e-09
0.0,0.7,4.318038157833878e-09
0.05,0.0,8.608122293379006e-09
0.05,0.05,1.021951737500904e-08
0.05,0.1,1.1551519299770593e-08
0.05,0.15,1.2477553707911706e-08
0.05,0.2,1.3189668215489858e-08
0.05,0.25,1.3837309603757817e-08
0.05,0.3,1.4494700465018681e-08
0.05,0.35,1.519584687468505e-08
0.05,0.4,1.5957927462804684e-08
0.05,0.45,1.6791902855473076e-08
0.05,0.5,1.770686790091556e-08
0.05,0.55,1.8711813412394315e-08
0.05,0.6,1.981637393455552e-08
0.05,0.65,2.1031189846364273e-08
0.05,0.7,2.2368128509520076e-08
0.1,0.0,4.1702160080534956e-08
0.1,0.05,5.276842994421393e-08
0.1,0.1,6.13537608508591e-08
0.1,0.15,6.677901653437482e-08
0.1,0.2,7.04547947457382e-08
0.1,0.25,7.346581850770476e-08
0.1,0.3,7.633815870088209e-08
0.1,0.35,7.929742173051638e-08
0.1,0.4,8.244186129917545e-08
0.1,0.45,8.58205191785146e-08
0.1,0.5,8.946483990869076e-08
0.1,0.55,9.340106384682817e-08
0.1,0.6,9.765510046966307e-08
0.1,0.65,1.022545193053298e-07
0.1,0.7,1.0722945046896374e-07
0.15,0.0,1.6820474251709033e-07
0.15,0.05,2.282741722463211e-07
0.15,0.1,2.7317077281612614e-07
0.15,0.15,2.987852267531535e-07
0.15,0.2,3.1330791594803585e-07
0.15,0.25,3.2317052135769517e-07
0.15,0.3,3.314685172529225e-07
0.15,0.35,3.3948331815507234e-07
0.15,0.4,3.477247484549221e-07
0.15,0.45,3.564011741450283e-07
0.15,0.5,3.656081557886392e-07
0.15,0.55,3.754012606900945e-07
0.15,0.6,3.858238286286772e-07
0.15,0.65,3.9691756643639677e-07
0.15,0.7,4.087266539360454e-07
0.2,0.0,4.652295963089624e-07
0.2,0.05,6.773681444905199e-07
0.2,0.1,8.399390314387595e-07
0.2,0.15,9.268608237619913e-07
0.2,0.2,9.678673614544228e-07
0.2,0.25,9.88765131562256e-07
0.2,0.3,1.0021814242669635e-06
0.2,0.35,1.0133030961029568e-06
0.2,0.4,1.0241322636659694e-06
0.2,0.45,1.035426701023338e-06
0.2,0.5,1.0474762642041985e-06
0.2,0.55,1.0604001129261168e-06
0.2,0.6,1.074258653230141e-06
0.2,0.65,1.0890954028815444e-06
0.2,0.7,1.1049525840715048e-06
0.25,0.0,8.902049244453244e-07
0.25,0.05,1.3819538380577618e-06
0.25,0.1,1.7840986135889148e-06
0.25,0.15,1.9969932321450575e-06
0.25,0.2,2.0872542367150164e-06
0.25,0.25,2.122423332402901e-06
0.25,0.3,2.1365480755503705e-06
0.25,0.35,2.1436757915472695e-06
0.25,0.4,2.149189244796029e-06
0.25,0.45,2.1550804466468925e-06
0.25,0.5,2.1620662515850165e-06
0.25,0.55,2.1703958194145966e-06
0.25,0.6,2.180153143784628e-06
0.25,0.65,2.1913694106107075e-06
0.25,0.7,2.2040644061345174e-06
0.3,0.0,1.3303206440558827e-06
0.3,0.05,2.1922485460058205e-06
0.3,0.1,2.950421422765488e-06
0.3,0.15,3.360018026312189e-06
0.3,0.2,3.5282919856312663e-06
0.3,0.25,3.5856461484030832e-06
0.3,0.3,3.5999949751589825e-06
0.3,0.35,3.5996107670682412e-06
0.3,0.4,3.5953386224379192e-06
0.3,0.45,3.5911745216623775e-06
0.3,0.5,3.5885338700061222e-06
0.3,0.55,3.5878820641683606e-06
0.3,0.6,3.5893448843393128e-06
0.3,0.65,3.5929348719940126e-06
0.3,0.7,3.598634611084005e-06
0.35,0.0,1.7220630809556398e-06
0.35,0.05,3.003784976598245e-06
0.35,0.1,4.212212989009325e-06
0.35,0.15,4.885352711014693e-06
0.35,0.2,5.16348797855404e-06
0.35,0.25,5.256039496973991e-06
0.35,0.3,5.275633317669792e-06
0.35,0.35,5.269648422426491e-06
0.35,0.4,5.256341264453126e-06
0.35,0.45,5.2424574814596175e-06
0.35,0.5,5.230391183407994e-06
0.35,0.55,5.220927519126433e-06
0.35,0.6,5.21427076425338e-06
0.35,0.65,5.210426053645288e-06
0.35,0.7,5.2093400505515545e-06
0.4,0.0,2.050686973988029e-06
0.4,0.05,3.7729289750056994e-06
0.4,0.1,5.506581351556871e-06
0.4,0.15,6.505410600985092e-06
0.4,0.2,6.926230835550303e-06
0.4,0.25,7.06954974224157e-06
0.4,0.3,7.102288588961887e-06
0.4,0.35,7.095450237484531e-06
0.4,0.4,7.0765527580735615e-06
0.4,0.45,7.0558178734198575e-06
0.4,0.5,7.036902807520829e-06
0.4,0.55,7.021026617321962e-06
0.4,0.6,7.008520596296601e-06
0.4,0.65,6.999405178449954e-06
0.4,0.7,6.99360312769862e-06
0.45,0.0,2.317426359985389e-06
0.45,0.05,4.476788762740554e-06
0.45,0.1,6.79415259595686e-06
0.45,0.15,8.17760839902921e-06
0.45,0.2,8.774638925125839e-06
0.45,0.25,8.985536620553712e-06
0.45,0.3,9.040508433021345e-06
0.45,0.35,9.03864636091325e-06
0.45,0.4,9.018596141919479e-06
0.45,0.45,8.994797030685189e-06
0.45,0.5,8.972463374702068e-06
0.45,0.55,8.953368669658092e-06
0.45,0.6,8.938024559822348e-06
0.45,0.65,8.926493570763193e-06
0.45,0.7,8.918690334782031e-06
0.5,0.0,2.5260038020416106e-06
0.5,0.05,5.097144547314512e-06
0.5,0.1,8.041218066693685e-06
0.5,0.15,9.866777564437967e-06
0.5,0.2,1.0675054595576864e-05
0.5,0.25,1.0971446568900713e-05
0.5,0.3,1.1058355609224877e-05
0.5,0.35,1.1067675863058832e-05
0.5,0.4,1.1051186161578303e-05
0.5,0.45,1.1028343524258271e-05
0.5,0.5,1.1006235948947027e-05
0.5,0.55,1.098732004838076e-05
0.5,0.6,1.0972343943748281e-05
0.5,0.65,1.0961439982585192e-05
0.5,0.7,1.0954530838002135e-05
0.55,0.0,2.6807522199495547e-06
0.55,0.05,5.619678503175744e-06
0.55,0.1,9.218521621037451e-06
0.55,0.15,1.1543763957545436e-05
0.55,0.2,1.2601010288734681e-05
0.55,0.25,1.3002290171410642e-05
0.55,0.3,1.3131390700342078e-05
0.55,0.35,1.3158236608502834e-05
