lg_nw,r_nw,t_ox,N_sd,eps_ox
12,3,1,5.0e+19,7.5
vgs,vds,ids
0.0,0.0,2.4342381213527496e-09
0.0,0.05,2.7363016414759032e-09
0.0,0.1,3.0182980471741546e-09
0.0,0.15,3.192796562261888e-09
0.0,0.2,3.2976950123228644e-09
0.0,0.25,3.3738539845691346e-09
0.0,0.3,3.44214971357231e-09
0.0,0.35,3.511434296264083e-09
0.0,0.4,3.5853705922116766e-09
0.0,0.45,3.6656265021274655e-09
0.0,0.5,3.753163002680704e-09
0.0,0.55,3.848730948998213e-09
0.0,0.6,3.953062048993311e-09
0.0,0.65,4.0669448715560066e-09
0.0,0.7,4.1912585747738706e-09
0.05,0.0,1.3810365311513983e-08
0.05,0.05,1.640104506783088e-08
0.05,0.1,1.865573286458209e-08
0.05,0.15,1.9974917972682038e-08
0.05,0.2,2.068373498307964e-08
0.05,0.25,2.1128714903849752e-08
0.05,0.3,2.14869543529909e-08
0.05,0.35,2.1832382726184837e-08
0.05,0.4,2.2194170416575397e-08
0.05,0.45,2.2584155987486616e-08
0.05,0.5,2.3007882476141058e-08
0.05,0.55,2.346882139969862e-08
0.05,0.6,2.3969966265704393e-08
0.05,0.65,2.4514437226880787e-08
0.05,0.7,2.5105719715326566e-08
0.1,0.0,7.243359919492152e-08
0.1,0.05,9.160046919196224e-08
0.1,0.1,1.0734891715940647e-07
0.1,0.15,1.161476275978417e-07
0.1,0.2,1.203819979828252e-07
0.1,0.25,1.225844569748093e-07
0.1,0.3,1.2405394131805844e-07
0.1,0.35,1.2532863409877555e-07
0.1,0.4,1.266151301132938e-07
0.1,0.45,1.2799106375009338e-07
0.1,0.5,1.294865784702011e-07
0.1,0.55,1.3111536586789047e-07
0.1,0.6,1.3288625157137192e-07
0.1,0.65,1.3480747529513015e-07
0.1,0.7,1.3688826043641572e-07
0.15,0.0,2.67955088775579e-07
0.15,0.05,3.677087012872614e-07
0.15,0.1,4.5180204217265264e-07
0.15,0.15,4.984427480059045e-07
0.15,0.2,5.190998839462229e-07
0.15,0.25,5.277753714855784e-07
0.15,0.3,5.318708951436947e-07
0.15,0.35,5.344773711060609e-07
0.15,0.4,5.367752485869843e-07
0.15,0.45,5.391954769026741e-07
0.15,0.5,5.418896965278101e-07
0.15,0.55,5.449097150175443e-07
0.15,0.6,5.482744307168363e-07
0.15,0.65,5.519944220678104e-07
0.15,0.7,5.560807994314796e-07
0.2,0.0,6.156492838758858e-07
0.2,0.05,9.155123838799426e-07
0.2,0.1,1.1969686604531192e-06
0.2,0.15,1.3607895341329182e-06
0.2,0.2,1.4328081906195e-06
0.2,0.25,1.4604499096781876e-06
0.2,0.3,1.4704635726237361e-06
0.2,0.35,1.4742705656536376e-06
0.2,0.4,1.476274671724658e-06
0.2,0.45,1.478088462417173e-06
0.2,0.5,1.4802729142494904e-06
0.2,0.55,1.4830059916465484e-06
0.2,0.6,1.4863329673382183e-06
0.2,0.65,1.4902587764382397e-06
0.2,0.7,1.4947814737356505e-06
0.25,0.0,9.918770619295997e-07
0.25,0.05,1.5771071212096548e-06
0.25,0.1,2.1953783196755676e-06
0.25,0.15,2.5797016174601594e-06
0.25,0.2,2.75463453507455e-06
0.25,0.25,2.8233709773992884e-06
0.25,0.3,2.8486588659861815e-06
0.25,0.35,2.857987060391078e-06
0.25,0.4,2.8620944450874826e-06
0.25,0.45,2.864957450473885e-06
0.25,0.5,2.867979556031375e-06
0.25,0.55,2.8716153696845567e-06
0.25,0.6,2.8759821170292306e-06
0.25,0.65,2.8810865468757367e-06
0.25,0.7,2.8869078570117618e-06
0.3,0.0,1.3040819603033868e-06
0.3,0.05,2.195432539740251e-06
0.3,0.1,3.2409704262327965e-06
0.3,0.15,3.933043438704242e-06
0.3,0.2,4.261831501822332e-06
0.3,0.25,4.398127026418324e-06
0.3,0.3,4.453719137025266e-06
0.3,0.35,4.47877680651114e-06
0.3,0.4,4.493147815045324e-06
0.3,0.45,4.504265468187276e-06
0.3,0.5,4.514798248075874e-06
0.3,0.55,4.525640969814383e-06
