lg_nw,r_nw,t_ox,N_sd,eps_ox
20,5,1,2.0e+20,3.9
vgs,vds,ids
0.0,0.0,8.359595890278587e-09
0.0,0.05,1.1116414863388614e-08
0.0,0.1,1.3059349495181268e-08
0.0,0.15,1.4233874225853103e-08
0.0,0.2,1.502377424194495e-08
0.0,0.25,1.5679399304846866e-08
0.0,0.3,1.6316711716356377e-08
0.0,0.35,1.6985326702726665e-08
0.0,0.4,1.7707795436335695e-08
0.0,0.45,1.849663146410736e-08
0.0,0.5,1.9361113041559857e-08
0.0,0.55,2.030996143973123e-08
0.0,0.6,2.1352429201397723e-08
0.0,0.65,2.2498790318623445e-08
0.0,0.7,2.3760613322756858e-08
0.05,0.0,4.434534150273931e-08
0.05,0.05,5.911021873535481e-08
0.05,0.1,6.960181218098579e-08
0.05,0.15,7.568088866161031e-08
0.05,0.2,7.945414633417136e-08
0.05,0.25,8.235665192033356e-08
0.05,0.3,8.505169045047147e-08
0.05,0.35,8.781397699749292e-08
0.05,0.4,9.075852774051611e-08
0.05,0.45,9.394010338281556e-08
0.05,0.5,9.73926095355135e-08
0.05,0.55,1.0114429811136567e-07
0.05,0.6,1.0522366607284924e-07
0.05,0.65,1.0966185658261008e-07
0.05,0.7,1.1449377759377962e-07
0.1,0.0,1.9430943777469328e-07
0.1,0.05,2.659703043175968e-07
0.1,0.1,3.17180139939385e-07
0.1,0.15,3.449474551163525e-07
0.1,0.2,3.599871619822402e-07
0.1,0.25,3.6990259305296696e-07
0.1,0.3,3.7819725247497433e-07
0.1,0.35,3.862839478453116e-07
0.1,0.4,3.947146165724932e-07
0.1,0.45,4.0371384135696935e-07
0.1,0.5,4.1338829260759534e-07
0.1,0.55,4.2380618657820196e-07
0.1,0.6,4.3502709939292075e-07
0.1,0.65,4.4711320571313077e-07
0.1,0.7,4.601336848294518e-07
0.15,0.0,5.758281056560475e-07
0.15,0.05,8.334458857212169e-07
0.15,0.1,1.0216979421539555e-06
0.15,0.15,1.1181692455542425e-06
0.15,0.2,1.163106615005757e-06
0.15,0.25,1.1865612133694303e-06
0.15,0.3,1.2024133373107634e-06
0.15,0.35,1.2161931024601427e-06
0.15,0.4,1.2299943283998602e-06
0.15,0.45,1.244603668222413e-06
0.15,0.5,1.2603305779288859e-06
0.15,0.55,1.27731896924537e-06
0.15,0.6,1.2956623245551779e-06
0.15,0.65,1.3154457632123762e-06
0.15,0.7,1.3367613134537147e-06
0.2,0.0,1.1767923822594362e-06
0.2,0.05,1.8227788727867892e-06
0.2,0.1,2.3103222904151625e-06
0.2,0.15,2.5534073486875946e-06
0.2,0.2,2.6557799861260416e-06
0.2,0.25,2.698597454876998e-06
0.2,0.3,2.719482078334971e-06
0.2,0.35,2.7333626792890345e-06
0.2,0.4,2.7458369422780525e-06
0.2,0.45,2.758956577155785e-06
0.2,0.5,2.7734730780568674e-06
0.2,0.55,2.7896766535239107e-06
0.2,0.6,2.80770427091493e-06
0.2,0.65,2.8276512763760012e-06
0.2,0.7,2.8496111458834934e-06
0.25,0.0,1.8759586625220178e-06
0.25,0.05,3.1035145760391045e-06
0.25,0.1,4.0533585281233216e-06
0.25,0.15,4.52134411250221e-06
0.25,0.2,4.708790780878187e-06
0.25,0.25,4.776889279947582e-06
0.25,0.3,4.800341791165337e-06
0.25,0.35,4.808724762732984e-06
0.25,0.4,4.813096320182117e-06
0.25,0.45,4.817484465595798e-06
0.25,0.5,4.823334084128639e-06
0.25,0.55,4.831164028052017e-06
0.25,0.6,4.8411744168685085e-06
0.25,0.65,4.8534664466835436e-06
0.25,0.7,4.86812057353937e-06
0.3,0.0,2.595030814626305e-06
0.3,0.05,4.541345494913865e-06
0.3,0.1,6.0704296881383e-06
0.3,0.15,6.819901364519562e-06
0.3,0.2,7.113494316642511e-06
0.3,0.25,7.2126916044938465e-06
0.3,0.3,7.238602408604761e-06
0.3,0.35,7.239133363524432e-06
0.3,0.4,7.232183575895062e-06
0.3,0.45,7.224266104165505e-06
0.3,0.5,7.217705134408437e-06
0.3,0.55,7.213314472382357e-06
0.3,0.6,7.211378583711421e-06
0.3,0.65,7.212007918956428e-06
0.3,0.7,7.215265654879866e-06
0.35,0.0,3.3068998933962356e-06
0.35,0.05,6.0484386271152405e-06
0.35,0.1,8.233846889195108e-06
0.35,0.15,9.309798610509888e-06
0.35,0.2,9.729046427573747e-06
0.35,0.25,9.866121745837387e-06
0.35,0.3,9.896051361397203e-06
0.35,0.35,9.888310725413863e-06
0.35,0.4,9.86889047277933e-06
0.35,0.45,9.847254628064785e-06
0.35,0.5,9.826779219400471e-06
0.35,0.55,9.808637269914773e-06
0.35,0.6,9.793221581231166e-06
0.35,0.65,9.780660484977528e-06
0.35,0.7,9.771002374746211e-06
0.4,0.0,3.99023325450115e-06
0.4,0.05,7.55075547216889e-06
0.4,0.1,1.0460507643572565e-05
0.4,0.15,1.192279979834933e-05
0.4,0.2,1.2498387372419241e-05
0.4,0.25,1.2685434399510122e-05
0.4,0.3,1.2723305972097495e-05
0.4,0.35,1.2708082924495093e-05
0.4,0.4,1.2675863054978443e-05
0.4,0.45,1.2639819600778492e-05
0.4,0.5,1.2604660839721297e-05
0.4,0.55,1.257202324579821e-05
0.4,0.6,1.2542447822157742e-05
0.4,0.65,1.2516097175180022e-05
0.4,0.7,1.249301279346528e-05
0.45,0.0,4.615955145443622e-06
0.45,0.05,8.977836725142191e-06
0.45,0.1,1.2694263926911185e-05
0.45,0.15,1.4636890723468604e-05
0.45,0.2,1.542103664397228e-05
0.45,0.25,1.56800743222079e-05
0.45,0.3,1.5734129665054514e-05
0.45,0.35,1.5714277708437744e-05
0.45,0.4,1.5670149581917335e-05
0.45,0.45,1.5619929316669168e-05
0.45,0.5,1.5570141147099103e-05
0.45,0.55,1.552306512572603e-05
0.45,0.6,1.547945943065126e-05
0.45,0.65,1.5439549520890074e-05
0.45,0.7,1.5403384044897132e-05
0.5,0.0,5.154615539204892e-06
0.5,0.05,1.0266823603610318e-05
0.5,0.1,1.4886215264453887e-05
0.5,0.15,1.7438339264933605e-05
0.5,0.2,1.8507170259347024e-05
0.5,0.25,1.8872058789887687e-05
0.5,0.3,1.8956253663374667e-05
0.5,0.35,1.8937789435268727e-05
0.5,0.4,1.8884805561620537e-05
0.5,0.45,1.8822405663309144e-05
0.5,0.5,1.8759644356197683e-05
0.5,0.55,1.8699712814108237e-05
0.5,0.6,1.8643689145434587e-05
0.5,0.65,1.859190402545501e-05
0.5,0.7,1.8544433611617824e-05
0.55,0.0,5.585337956460905e-06
0.55,0.05,1.1366300547864554e-05
0.55,0.1,1.697944915830242e-05
0.55,0.15,2.0291649481662322e-05
0.55,0.2,2.1740375701094996e-05
0.55,0.25,2.225552554996837e-05
0.55,0.3,2.2389382186715542e-05
0.55,0.35,2.238170283890833e-05
0.55,0.4,2.2325405062125166e-05
0.55,0.45,2.225494243067739e-05
0.55,0.5,2.218281560644285e-05
0.55,0.55,2.2113471417963568e-05
0.55,0.6,2.204844040202437e-05
0.55,0.65,2.1988212587280685e-05
0.55,0.7,2.1932916809898184e-05
0.6,0.0,5.899828017215103e-06
0.6,0.05,1.2239462871461752e-05
0.6,0.1,1.8907602250832538e-05
0.6,0.15,2.3132630493869927e-05
0.6,0.2,2.50673324661819e-05
0.6,0.25,2.5784462438714572e-05
0.6,0.3,2.5991632820385922e-05
0.6,0.35,2.6006728947822315e-05
0.6,0.4,2.5954599058967565e-05
0.6,0.45,2.5881849258008822e-05
0.6,0.5,2.5805487991879542e-05
0.6,0.55,2.5731618271945784e-05
0.6,0.6,2.5662376760140832e-05
0.6,0.65,2.5598474748441197e-05
0.6,0.7,2.5540121403447865e-05
0.65,0.0,6.101795167550103e-06
0.65,0.05,1.2866879901575031e-05
0.65,0.1,2.0604383284691164e-05
0.65,0.15,2.58801264858609e-05
0.65,0.2,2.8409904362571553e-05
0.65,0.25,2.9384595999306333e-05
0.65,0.3,2.9691032926906923e-05
0.65,0.35,2.97422541542011e-05
0.65,0.4,2.9702706365821433e-05
0.65,0.45,2.9634187256846373e-05
0.65,0.5,2.9559369508332555e-05
0.65,0.55,2.9486448741502573e-05
0.65,0.6,2.9418334274980687e-05
0.65,0.65,2.9356024449462398e-05
0.65,0.7,2.9299836746905676e-05
0.7,0.0,6.203843987859551e-06
0.7,0.05,1.3247293564609844e-05
0.7,0.1,2.2015050373844244e-05
0.7,0.15,2.8453145498985514e-05
0.7,0.2,3.168476228877516e-05
0.7,0.25,3.297406947428192e-05
0.7,0.3,3.3406623443849394e-05
0.7,0.35,3.350762273256998e-05
0.7,0.4,3.3489082941382526e-05
0.7,0.45,3.343119191633401e-05
0.7,0.5,3.3363508199064535e-05
0.7,0.55,3.329678049487036e-05
0.7,0.6,3.3234865111337324e-05
0.7,0.65,3.3179114778311274e-05
0.7,0.7,3.3129982426572643e-05
