lg_nw,r_nw,t_ox,N_sd,eps_ox
16,3,1,2.0e+20,7.5
vgs,vds,ids
0.0,0.0,8.047817716605083e-10
0.0,0.05,1.0125496614571356e-09
0.0,0.1,1.1387228637387272e-09
0.0,0.15,1.197433653667185e-09
0.0,0.2,1.222955366796031e-09
0.0,0.25,1.2356034911838441e-09
0.0,0.3,1.2441699108034485e-09
0.0,0.35,1.252078657337155e-09
0.0,0.4,1.2606311527736455e-09
0.0,0.45,1.2703418422577489e-09
0.0,0.5,1.2814468328278595e-09
0.0,0.55,1.294092502480788e-09
0.0,0.6,1.308404939912717e-09
0.0,0.65,1.324515772927462e-09
0.0,0.7,1.3425723203952549e-09
0.05,0.0,4.943867818575376e-09
0.05,0.05,6.19022529835843e-09
0.05,0.1,6.9970397088997636e-09
0.05,0.15,7.38384504045887e-09
0.05,0.2,7.554800835227127e-09
0.05,0.25,7.641952517389445e-09
0.05,0.3,7.70353577121594e-09
0.05,0.35,7.762009993446682e-09
0.05,0.4,7.825587525912193e-09
0.05,0.45,7.8972397794862e-09
0.05,0.5,7.978127752914608e-09
0.05,0.55,8.06886126515582e-09
0.05,0.6,8.169950669460489e-09
0.05,0.65,8.28196494420811e-09
0.05,0.7,8.405585686929042e-09
0.1,0.0,3.040343302644391e-08
0.1,0.05,3.747521199531497e-08
0.1,0.1,4.244362027744226e-08
0.1,0.15,4.4932721893754983e-08
0.1,0.2,4.607329872517368e-08
0.1,0.25,4.668361478413608e-08
0.1,0.3,4.713427169482588e-08
0.1,0.35,4.756809975390812e-08
0.1,0.4,4.803609689717882e-08
0.1,0.45,4.855547680994444e-08
0.1,0.5,4.913187020830768e-08
0.1,0.55,4.9767439339257596e-08
0.1,0.6,5.0463744658477205e-08
0.1,0.65,5.122270667471226e-08
0.1,0.7,5.204689552734313e-08
0.15,0.0,1.5133944580228166e-07
0.15,0.05,1.9223018374644566e-07
0.15,0.1,2.2242273703704046e-07
0.15,0.15,2.3756290333840183e-07
0.15,0.2,2.4408410959346535e-07
0.15,0.25,2.470876546306291e-07
0.15,0.3,2.489368698790565e-07
0.15,0.35,2.505486888631447e-07
0.15,0.4,2.522496129253057e-07
0.15,0.45,2.5414696116891793e-07
0.15,0.5,2.5627155492889384e-07
0.15,0.55,2.586299682488758e-07
0.15,0.6,2.612230064748539e-07
0.15,0.65,2.6405189787168974e-07
0.15,0.7,2.6712012193845754e-07
0.2,0.0,4.817489564013228e-07
0.2,0.05,6.620075893052288e-07
0.2,0.1,8.03550223970475e-07
0.2,0.15,8.747593886747184e-07
0.2,0.2,9.031897194564637e-07
0.2,0.25,9.134252592054611e-07
0.2,0.3,9.171812411910807e-07
0.2,0.35,9.19066689568728e-07
0.2,0.4,9.207472863063963e-07
0.2,0.45,9.227835919936831e-07
0.2,0.5,9.25342227462499e-07
0.2,0.55,9.284577250784372e-07
0.2,0.6,9.321260806116208e-07
0.2,0.65,9.36336866232259e-07
0.2,0.7,9.410833404659002e-07
0.25,0.0,9.820095739605588e-07
0.25,0.05,1.481118050231955e-06
0.25,0.1,1.9060894560453556e-06
0.25,0.15,2.1258335990101297e-06
0.25,0.2,2.211824608617307e-06
0.25,0.25,2.2390268753171383e-06
0.25,0.3,2.244388284487245e-06
0.25,0.35,2.2426663678190133e-06
0.25,0.4,2.2392760197788343e-06
0.25,0.45,2.2360900043526438e-06
0.25,0.5,2.2337007819795005e-06
0.25,0.55,2.2322577957815045e-06
0.25,0.6,2.231769190806938e-06
0.25,0.65,2.2322074117145014e-06
0.25,0.7,2.2335441298099017e-06
0.3,0.0,1.5046717748255457e-06
0.3,0.05,2.480608575033944e-06
